Customer_ID,Customer_Name,State,District,Market,Season,Commodity,Variety
295,amjad,Gujarat,Junagarh,Kodinar,Rabi       ,Soyabean,Other
296,amjat,Gujarat,Junagarh,Kodinar,Rabi       ,Wheat,Medium Fine
297,amkit,Gujarat,Junagarh,Kodinar(Dollasa),Rabi       ,Cotton,Other
298,amlesh,Gujarat,Junagarh,Mangrol,Rabi       ,Bajra(Pearl Millet/Cumbu),Hybrid
299,ammar,Gujarat,Junagarh,Mangrol,Rabi       ,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split)
300,amna,Gujarat,Junagarh,Mangrol,Rabi       ,Corriander seed,Coriander Seed
301,amol,Gujarat,Junagarh,Mangrol,Summer ,Groundnut,G20
302,amot,Gujarat,Junagarh,Mangrol,Summer ,Groundnut,Local
303,amrat,Gujarat,Junagarh,Mangrol,Summer ,Wheat,Lok-1
304,amratalal,Gujarat,Junagarh,Mangrol,Summer ,Wheat,Rajasthan Tukdi
305,amreek,Gujarat,Junagarh,Visavadar,Summer ,Arhar (Tur/Red Gram)(Whole),Other
306,amreen,Gujarat,Junagarh,Visavadar,Rabi       ,Cotton,Other
307,amreeta,Gujarat,Junagarh,Visavadar,Rabi       ,Green Gram (Moong)(Whole),Other
308,amri,Gujarat,Junagarh,Visavadar,Rabi       ,Ground Nut Seed,Ground Nut Seed
309,amrik,Gujarat,Junagarh,Visavadar,Rabi       ,Groundnut,Other
310,amrika,Gujarat,Junagarh,Visavadar,Rabi       ,Kulthi(Horse Gram),Other
311,amrin,Gujarat,Junagarh,Visavadar,Rabi       ,Wheat,Lokwan Gujrat
312,amrish,Gujarat,Kachchh,Rapar,Rabi       ,Castor Seed,Castor seed
313,amrit,Gujarat,Kachchh,Rapar,Rabi       ,Guar Seed(Cluster Beans Seed),Whole
314,amrita,Gujarat,Kachchh,Rapar,Rabi       ,Raya,PBR-91
315,amritha,Gujarat,Kheda,Mehmadabad,Rabi       ,Wheat,Lokwan Gujrat
316,amritpal,Gujarat,Morbi,Vankaner,Summer ,Castor Seed,Other
317,amrjeet,Gujarat,Morbi,Vankaner,Summer ,Cotton,Other
318,amrooti,Gujarat,Morbi,Vankaner,Summer ,Cummin Seed(Jeera),Other
319,amrta,Gujarat,Morbi,Vankaner,Summer ,Mustard,Other
320,amrudin,Gujarat,Morbi,Vankaner,Summer ,Wheat,Other
321,amuchla,Gujarat,Morbi,Vankaner(Sub yard),Summer ,Bhindi(Ladies Finger),Other
322,amuda,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Brinjal,Other
323,amzad,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Cabbage,Other
324,anadi,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Capsicum,Other
325,anaji,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Cauliflower,Other
326,anam,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Guar,Other
327,anamika,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Lemon,Other
328,anamol,Gujarat,Morbi,Vankaner(Sub yard),Rabi       ,Tomato,Other
329,anand,Gujarat,Patan,Sami,Rabi       ,Castor Seed,Castor seed
330,anandi,Gujarat,Patan,Sami,Rabi       ,Mustard,Big 100 Kg
331,anandu,Gujarat,Rajkot,Dhoraji,Rabi       ,Arhar (Tur/Red Gram)(Whole),Local
332,anandwati,Gujarat,Rajkot,Dhoraji,Summer ,Bengal Gram(Gram)(Whole),Bold
333,anantram,Gujarat,Rajkot,Dhoraji,Summer ,Castor Seed,Castor seed
334,anara,Gujarat,Rajkot,Dhoraji,Summer ,Corriander seed,Full Green
335,anarkali,Gujarat,Rajkot,Dhoraji,Rabi       ,Cotton,H.B (Unginned)
336,anaro,Gujarat,Rajkot,Dhoraji,Rabi       ,Groundnut,Local
337,anash,Gujarat,Rajkot,Dhoraji,Rabi       ,Onion,Nasik
338,anayatha,Gujarat,Rajkot,Dhoraji,Rabi       ,Soyabean,Yellow
339,anchal,Gujarat,Rajkot,Dhoraji,Rabi       ,Wheat,Lokwan
340,andhav,Gujarat,Rajkot,Rajkot,Rabi       ,Arhar (Tur/Red Gram)(Whole),Arhar (Whole)
341,aneeta,Gujarat,Rajkot,Rajkot,Rabi       ,Bajra(Pearl Millet/Cumbu),Deshi
342,anekha,Gujarat,Rajkot,Rajkot,Rabi       ,Bengal Gram(Gram)(Whole),Desi (Whole)
343,angad,Gujarat,Rajkot,Rajkot,Rabi       ,Black Gram (Urd Beans)(Whole),Desi
344,angan,Gujarat,Rajkot,Rajkot,Rabi       ,Castor Seed,Caster
345,angda,Gujarat,Rajkot,Rajkot,Summer ,Corriander seed,Coriander Seed
346,angreg,Gujarat,Rajkot,Rajkot,Summer ,Cotton,Narma BT Cotton
347,anguri,Gujarat,Rajkot,Rajkot,Summer ,Cummin Seed(Jeera),Cummin Seed(Jeera)
348,anikesh,Gujarat,Rajkot,Rajkot,Summer ,Dry Chillies,Red
349,aniket,Gujarat,Rajkot,Rajkot,Summer ,Garlic,Garlic
350,anikt,Gujarat,Rajkot,Rajkot,Rabi       ,Green Gram (Moong)(Whole),Green (Whole)
351,anil,Gujarat,Rajkot,Rajkot,Rabi       ,Ground Nut Seed,Ground Nut Seed
352,animesh,Gujarat,Rajkot,Rajkot,Rabi       ,Groundnut,Bold
353,anirudh,Gujarat,Rajkot,Rajkot,Rabi       ,Groundnut,G20
354,anish,Gujarat,Rajkot,Rajkot,Rabi       ,Jowar(Sorghum),Jowar ( White)
355,anisha,Gujarat,Rajkot,Rajkot,Rabi       ,Jowar(Sorghum),Jowar (Yellow)
356,anita,Gujarat,Rajkot,Rajkot,Rabi       ,Methi Seeds,Methiseeds
357,anja,Gujarat,Rajkot,Rajkot,Rabi       ,Mustard,Mustard
358,anjal,Gujarat,Rajkot,Rajkot,Rabi       ,"Sesamum(Sesame,Gingelly,Til)",Black
359,anjali,Gujarat,Rajkot,Rajkot,Rabi       ,"Sesamum(Sesame,Gingelly,Til)",White
360,anjaly,Gujarat,Rajkot,Rajkot,Rabi       ,Wheat,Lokwan
361,anjan,Gujarat,Rajkot,Rajkot,Summer     ,Wheat,Sharbati
362,anjana,Gujarat,Rajkot,Rajkot(Ghee Peeth),Summer     ,Bhindi(Ladies Finger),Bhindi
363,anjani,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Bottle gourd,Bottle Gourd
364,anjara,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Brinjal,Brinjal
365,anjeev,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Cluster beans,Cluster Beans
366,anjila,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Coriander(Leaves),Coriander
367,anjli,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Ginger(Green),Green Ginger
368,anjna,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Green Chilli,Green Chilly
369,anjrej,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Lemon,Lemon
370,anju,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Onion,Onion
371,anjum,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Potato,Desi
372,anjuman,Gujarat,Rajkot,Rajkot(Ghee Peeth),Rabi       ,Tomato,Tomato
373,ankaj,Gujarat,Sabarkantha,Modasa,Rabi       ,Castor Seed,Castor seed
374,ankala,Gujarat,Sabarkantha,Modasa,Rabi       ,Cotton,Narma BT Cotton
375,ankeet,Gujarat,Sabarkantha,Modasa,Rabi       ,Maize,Hybrid Red (Cattle Feed)
376,ankesh,Gujarat,Sabarkantha,Modasa,Rabi       ,Mustard,Lohi Black
377,ankit,Gujarat,Sabarkantha,Modasa,Rabi       ,Soyabean,Yellow
378,ankita,Gujarat,Sabarkantha,Modasa,Summer     ,Wheat,Lokwan Gujrat
379,ankur,Gujarat,Sabarkantha,Modasa(Tintoi),Summer     ,Maize,Hybrid Red (Cattle Feed)
380,ankus,Gujarat,Sabarkantha,Modasa(Tintoi),Rabi       ,Mustard,Mustard
381,ankush,Gujarat,Sabarkantha,Modasa(Tintoi),Rabi       ,Soyabean,Yellow
382,anli,Gujarat,Sabarkantha,Modasa(Tintoi),Rabi       ,Wheat,Lokwan
383,anmol,Gujarat,Surat,Surat,Rabi       ,Banana - Green,Other
384,annat,Gujarat,Surat,Surat,Rabi       ,Beetroot,Other
385,annavi,Gujarat,Surat,Surat,Rabi       ,Bhindi(Ladies Finger),Other
386,annielal,Gujarat,Surat,Surat,Rabi       ,Bitter gourd,Other
387,anno,Gujarat,Surat,Surat,Rabi       ,Bottle gourd,Other
388,annu,Gujarat,Surat,Surat,Rabi       ,Brinjal,Other
389,anoj,Gujarat,Surat,Surat,Rabi       ,Cabbage,Other
390,anokha,Gujarat,Surat,Surat,Rabi       ,Capsicum,Other
391,anooj,Gujarat,Surat,Surat,Rabi       ,Carrot,Other
392,anoop,Gujarat,Surat,Surat,Rabi       ,Cauliflower,Other
393,anoopama,Gujarat,Surat,Surat,Rabi       ,Cluster beans,Other
394,anoura,Gujarat,Surat,Surat,Rabi       ,Cowpea(Veg),Other
395,ansal,Gujarat,Surat,Surat,Rabi       ,Cucumbar(Kheera),Other
396,ansar,Gujarat,Surat,Surat,Rabi       ,Drumstick,Other
397,ansh,Gujarat,Surat,Surat,Rabi       ,Elephant Yam (Suran),Other
398,anshika,Gujarat,Surat,Surat,Rabi       ,French Beans (Frasbean),Other
399,anshiya,Gujarat,Surat,Surat,Rabi       ,Ginger(Green),Other
400,anshu,Gujarat,Surat,Surat,Rabi       ,Green Chilli,Other
401,anshul,Gujarat,Surat,Surat,Rabi       ,Indian Beans (Seam),Other
402,anshum,Gujarat,Surat,Surat,Rabi       ,Lemon,Other
403,anshuman,Gujarat,Surat,Surat,Rabi       ,Little gourd (Kundru),Other
404,ansu,Gujarat,Surat,Surat,Rabi       ,Mango (Raw-Ripe),Other
405,ansul,Gujarat,Surat,Surat,Rabi       ,Onion,Other
406,anta,Gujarat,Surat,Surat,Summer     ,Papaya (Raw),Other
407,antim,Gujarat,Surat,Surat,Summer     ,Peas cod,Other
408,antima,Gujarat,Surat,Surat,Rabi       ,Pegeon Pea (Arhar Fali),Other
409,anu,Gujarat,Surat,Surat,Rabi       ,Pointed gourd (Parval),Other
410,anubhav,Gujarat,Surat,Surat,Rabi       ,Potato,Other
411,anuj,Gujarat,Surat,Surat,Rabi       ,Pumpkin,Other
412,anuja,Gujarat,Surat,Surat,Rabi       ,Rat Tail Radish (Mogari),Other
413,anup,Gujarat,Surat,Surat,Rabi       ,Ridgeguard(Tori),Other
414,anupam,Gujarat,Surat,Surat,Rabi       ,Sponge gourd,Other
415,anupama,Gujarat,Surat,Surat,Rabi       ,Surat Beans (Papadi),Other
416,anupuma,Gujarat,Surat,Surat,Rabi       ,Sweet Potato,Other
417,anuradha,Gujarat,Surat,Surat,Rabi       ,Tomato,Other
418,anurag,Gujarat,Surat,Surat,Rabi       ,Turmeric (raw),Other
419,anuraj,Gujarat,Surendranagar,Chotila,Rabi       ,Cotton,Shanker 6 (B) 30mm FIne
420,anurudh,Gujarat,Surendranagar,Chotila,Rabi       ,Wheat,Local
421,anushka,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Castor Seed,Castor seed
422,anuska,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Corriander seed,Coriander Seed
423,anusoya,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Cummin Seed(Jeera),Cummin Seed(Jeera)
424,anuu,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Guar Seed(Cluster Beans Seed),Whole
425,anwar,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Lak(Teora),Lak (Whole)
426,anwari,Gujarat,Surendranagar,Dasada Patadi,Rabi       ,Mustard,Mustard
427,any,Gujarat,Surendranagar,Halvad,Rabi       ,Bengal Gram(Gram)(Whole),Other
428,anzum,Gujarat,Surendranagar,Halvad,Rabi       ,Castor Seed,Other
429,aoosaf,Gujarat,Surendranagar,Halvad,Rabi       ,Corriander seed,Other
430,aparna,Gujarat,Surendranagar,Halvad,Rabi       ,Cotton,Other
431,aphasana,Gujarat,Surendranagar,Halvad,Summer ,Cummin Seed(Jeera),Other
432,aphsana,Gujarat,Surendranagar,Halvad,Summer ,Mustard,Mustard
433,apsana,Gujarat,Surendranagar,Halvad,Summer ,Mustard,Rai UP
434,arab,Gujarat,Surendranagar,Vadhvan,Summer ,Amla(Nelli Kai),Amla
435,araddhna,Gujarat,Surendranagar,Vadhvan,Summer ,Banana - Green,Banana - Green
436,aradhana,Gujarat,Surendranagar,Vadhvan,Summer ,Bhindi(Ladies Finger),Bhindi
437,arajun,Gujarat,Surendranagar,Vadhvan,Summer ,Bitter gourd,Bitter Gourd
438,araslan,Gujarat,Surendranagar,Vadhvan,Summer ,Bottle gourd,Bottle Gourd
439,arati,Gujarat,Surendranagar,Vadhvan,Kharif     ,Brinjal,Brinjal
440,aravind,Gujarat,Surendranagar,Vadhvan,Kharif     ,Cabbage,Cabbage
441,arbaj,Gujarat,Surendranagar,Vadhvan,Kharif     ,Carrot,Carrot
442,arbana,Gujarat,Surendranagar,Vadhvan,Kharif     ,Cauliflower,Cauliflower
443,arbaz,Gujarat,Surendranagar,Vadhvan,Summer ,Coriander(Leaves),Coriander
444,archan,Gujarat,Surendranagar,Vadhvan,Summer ,Cucumbar(Kheera),Cucumbar
445,archana,Gujarat,Surendranagar,Vadhvan,Summer ,Drumstick,Drumstick
446,archita,Gujarat,Surendranagar,Vadhvan,Summer ,Elephant Yam (Suran),Elephant Yam (Suran)
447,archna,Gujarat,Surendranagar,Vadhvan,Rabi       ,French Beans (Frasbean),French Beans (Frasbean)
448,areen,Gujarat,Surendranagar,Vadhvan,Summer ,Garlic,Garlic
449,arham,Gujarat,Surendranagar,Vadhvan,Summer ,Green Chilli,Green Chilly
450,arhiyant,Gujarat,Surendranagar,Vadhvan,Summer ,Guar,Gwar
451,ariba,Gujarat,Surendranagar,Vadhvan,Summer ,Lemon,Lemon
452,arif,Gujarat,Surendranagar,Vadhvan,Summer ,Methi(Leaves),Methi
453,arifa,Gujarat,Surendranagar,Vadhvan,Rabi       ,Onion,Onion
454,arindom,Gujarat,Surendranagar,Vadhvan,Summer     ,Onion Green,Onion Green
455,arindra,Gujarat,Surendranagar,Vadhvan,Summer     ,Papaya,Papaya
456,arjina,Gujarat,Surendranagar,Vadhvan,Rabi       ,Peas Wet,Peas Wet
457,arjun,Gujarat,Surendranagar,Vadhvan,Rabi       ,Potato,Potato
458,armaan,Gujarat,Surendranagar,Vadhvan,Rabi       ,Raddish,Raddish
459,arman,Gujarat,Surendranagar,Vadhvan,Rabi       ,Ridgeguard(Tori),Ridgeguard(Tori)
460,armita,Gujarat,Surendranagar,Vadhvan,Rabi       ,Spinach,Spinach
461,arnab,Gujarat,Surendranagar,Vadhvan,Rabi       ,Sweet Potato,Sweet Potato
462,arnabjit,Gujarat,Surendranagar,Vadhvan,Rabi       ,Tinda,Tinda
463,arpit,Gujarat,Surendranagar,Vadhvan,Rabi       ,Tomato,Tomato
464,arpna,Gujarat,Surendranagar,Vadhvan,Rabi       ,Water Melon,Water Melon
465,arsad,Gujarat,Vadodara(Baroda),Bodeli,Rabi       ,Cotton,Shanker 6 (B) 30mm FIne
466,arsh,Gujarat,Vadodara(Baroda),Padra,Rabi       ,Bhindi(Ladies Finger),Other
467,arshad,Gujarat,Vadodara(Baroda),Padra,Rabi       ,Bitter gourd,Other
468,arshi,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Bottle gourd,Other
469,arshla,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Brinjal,Other
470,arsi,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Cabbage,Other
471,arthi,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Carrot,Other
472,arti,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Cauliflower,Other
473,aru,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Coriander(Leaves),Other
474,arun,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Cucumbar(Kheera),Other
475,aruna,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Drumstick,Other
476,aruni,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Elephant Yam (Suran),Other
477,arunkumar,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Ginger(Green),Other
478,arvind,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Green Chilli,Green Chilly
479,arvinder,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Indian Beans (Seam),Other
480,aryan,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Lemon,Other
481,arzoo,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Little gourd (Kundru),Other
482,asagar,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Methi(Leaves),Other
483,asana,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Onion,Other
484,asanti,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Peas cod,Other
485,asarfi,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Pegeon Pea (Arhar Fali),Other
486,asfak,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Potato,Other
487,asfaq,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Raddish,Other
488,asgar,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Spinach,Other
489,asgari,Gujarat,Vadodara(Baroda),Padra,Kharif     ,Surat Beans (Papadi),Other
490,asha,Gujarat,Vadodara(Baroda),Padra,Autumn     ,Tomato,Other
491,ashad,Haryana,Ambala,Mullana,Autumn     ,Mustard,Sarson(Black)
492,ashak,Haryana,Ambala,Mullana(saha),Autumn     ,Mustard,Mustard
493,ashanjali,Haryana,Ambala,Naraingarh,Autumn     ,Apple,Other
494,asharam,Haryana,Ambala,Naraingarh,Autumn     ,Banana - Green,Other
495,asharani,Haryana,Ambala,Naraingarh,Autumn     ,Bhindi(Ladies Finger),Bhindi
496,ashfaq,Haryana,Ambala,Naraingarh,Autumn     ,Bottle gourd,Bottle Gourd
497,ashif,Haryana,Ambala,Naraingarh,Autumn     ,Brinjal,Brinjal
498,ashik,Haryana,Ambala,Naraingarh,Autumn     ,Cabbage,Other
499,ashima,Haryana,Ambala,Naraingarh,Autumn     ,Capsicum,Capsicum
500,ashiqu,Haryana,Ambala,Naraingarh,Kharif     ,Carrot,Carrot
501,ashish,Haryana,Ambala,Naraingarh,Kharif     ,Cauliflower,Cauliflower
502,ashishi,Haryana,Ambala,Naraingarh,Kharif     ,Chikoos(Sapota),Sapota
503,ashiya,Haryana,Ambala,Naraingarh,Kharif     ,Coriander(Leaves),Coriander
504,ashlam,Haryana,Ambala,Naraingarh,Kharif     ,Cucumbar(Kheera),Cucumbar
505,ashma,Haryana,Ambala,Naraingarh,Autumn     ,French Beans (Frasbean),Other
506,ashman,Haryana,Ambala,Naraingarh,Autumn     ,Garlic,Garlic
507,ashmi,Haryana,Ambala,Naraingarh,Autumn     ,Ginger(Dry),Other
508,ashmin,Haryana,Ambala,Naraingarh,Autumn     ,Grapes,Green
509,ashnu,Haryana,Ambala,Naraingarh,Autumn     ,Green Chilli,Green Chilly
510,asho,Haryana,Ambala,Naraingarh,Autumn     ,Jack Fruit,Jack Fruit
511,ashok,Haryana,Ambala,Naraingarh,Autumn     ,Karbuja(Musk Melon),Karbhuja
512,ashra,Haryana,Ambala,Naraingarh,Autumn     ,Lemon,Other
513,ashrabi,Haryana,Ambala,Naraingarh,Autumn     ,Methi(Leaves),Methi
514,ashraf,Haryana,Ambala,Naraingarh,Autumn     ,Mousambi(Sweet Lime),Mousambi
515,ashrfi,Haryana,Ambala,Naraingarh,Rabi       ,Onion,Onion
516,ashshwer,Haryana,Ambala,Naraingarh,Summer     ,Orange,Orange
517,ashsish,Haryana,Ambala,Naraingarh,Summer     ,Peas Wet,Peas Wet
518,ashtha,Haryana,Ambala,Naraingarh,Summer     ,Pomegranate,Pomogranate
519,ashu,Haryana,Ambala,Naraingarh,Summer     ,Potato,Potato
520,ashutosh,Haryana,Ambala,Naraingarh,Summer     ,Pumpkin,Pumpkin
521,ashwani,Haryana,Ambala,Naraingarh,Summer     ,Raddish,Raddish
522,ashwini,Haryana,Ambala,Naraingarh,Summer     ,Spinach,Spinach
523,asi,Haryana,Ambala,Naraingarh,Rabi       ,Tomato,Tomato
524,asif,Haryana,Ambala,Naraingarh,Rabi       ,Turnip,Turnip
525,asish,Haryana,Ambala,Naraingarh,Rabi       ,Water Melon,Water Melon
526,asiwani,Haryana,Ambala,Shahzadpur,Rabi       ,Cabbage,Cabbage
527,asiya,Haryana,Ambala,Shahzadpur,Summer     ,Carrot,Carrot
528,aslam,Haryana,Ambala,Shahzadpur,Kharif     ,Cauliflower,Cauliflower
529,asma,Haryana,Ambala,Shahzadpur,Rabi       ,Cucumbar(Kheera),Cucumbar
530,asman,Haryana,Ambala,Shahzadpur,Autumn     ,Ginger(Dry),Other
531,asmat,Haryana,Ambala,Shahzadpur,Summer     ,Green Chilli,Green Chilly
532,asmin,Haryana,Ambala,Shahzadpur,Autumn     ,Green Peas,Green Peas
533,asmina,Haryana,Ambala,Shahzadpur,Summer     ,Methi(Leaves),Methi
534,asmit,Haryana,Ambala,Shahzadpur,Summer ,Onion,Local
535,asmita,Haryana,Ambala,Shahzadpur,Summer ,Potato,Potato
536,asrani,Haryana,Ambala,Shahzadpur,Summer ,Pumpkin,Pumpkin
537,asrf,Haryana,Ambala,Shahzadpur,Summer ,Tomato,Local
538,asruddin,Haryana,Faridabad,"New Grain Market , Faridabad",Autumn     ,Tomato,Deshi
539,astha,Haryana,Gurgaon,Farukh Nagar,Autumn     ,Onion,Other
540,asutosh,Haryana,Gurgaon,Farukh Nagar,Autumn     ,Potato,Other
541,aswani,Haryana,Gurgaon,Farukh Nagar,Autumn     ,Tomato,Other
542,aswin,Haryana,Hissar,Hansi,Autumn     ,Apple,Other
543,atanu,Haryana,Hissar,Hansi,Autumn     ,Bhindi(Ladies Finger),Other
544,ateek,Haryana,Hissar,Hansi,Autumn     ,Brinjal,Other
545,atif,Haryana,Hissar,Hansi,Autumn     ,Cabbage,Other
546,atiq,Haryana,Hissar,Hansi,Autumn     ,Carrot,Other
547,atish,Haryana,Hissar,Hansi,Autumn     ,Cauliflower,Other
548,atitaj,Haryana,Hissar,Hansi,Summer ,Chikoos(Sapota),Other
549,atta,Haryana,Hissar,Hansi,Summer ,Cucumbar(Kheera),Other
550,attar,Haryana,Hissar,Hansi,Summer ,Grapes,Other
551,atu,Haryana,Hissar,Hansi,Autumn     ,Guava,Other
552,atul,Haryana,Hissar,Hansi,Autumn     ,Kinnow,Other
553,avadh,Haryana,Hissar,Hansi,Autumn     ,Lemon,Other
554,avantika,Haryana,Hissar,Hansi,Autumn     ,Mousambi(Sweet Lime),Other
555,avastha,Haryana,Hissar,Hansi,Autumn     ,Onion,Other
556,avdesh,Haryana,Hissar,Hansi,Autumn     ,Orange,Other
557,avdhesh,Haryana,Hissar,Hansi,Autumn     ,Peas Wet,Other
558,avfesh,Haryana,Hissar,Hansi,Autumn     ,Raddish,Other
559,avi,Haryana,Hissar,Hansi,Autumn     ,Spinach,Other
560,avid,Haryana,Hissar,Hansi,Autumn     ,Tinda,Other
561,avinas,Haryana,Hissar,Hansi,Summer ,Tomato,Other
562,avinash,Haryana,Kurukshetra,Pehowa,Summer ,Banana,Other
563,avinsh,Haryana,Kurukshetra,Pehowa,Summer ,Cauliflower,Other
564,avneet,Haryana,Kurukshetra,Pehowa,Summer ,Onion,Other
565,avnish,Haryana,Kurukshetra,Pehowa,Summer ,Potato,Other
566,avnit,Haryana,Kurukshetra,Shahabad,Autumn     ,Apple,Apple
567,avtar,Haryana,Kurukshetra,Shahabad,Autumn     ,Banana,Banana - Ripe
568,awdesh,Haryana,Kurukshetra,Shahabad,Autumn     ,Ber(Zizyphus/Borehannu),Ber(Zizyphus)
569,awdhesh,Haryana,Kurukshetra,Shahabad,Autumn     ,Bottle gourd,Bottle Gourd
570,awedhesh,Haryana,Kurukshetra,Shahabad,Autumn     ,Brinjal,Brinjal
571,awshin,Haryana,Kurukshetra,Shahabad,Autumn     ,Carrot,Carrot
572,axat,Haryana,Kurukshetra,Shahabad,Autumn     ,Cauliflower,Cauliflower
573,ayan,Haryana,Kurukshetra,Shahabad,Autumn     ,Chikoos(Sapota),Sapota
574,ayasha,Haryana,Kurukshetra,Shahabad,Autumn     ,Cucumbar(Kheera),Cucumbar
575,aysha,Haryana,Kurukshetra,Shahabad,Autumn     ,Ginger(Dry),Vegitable-fresh
576,ayub,Haryana,Kurukshetra,Shahabad,Rabi       ,Grapes,Green
577,ayube,Haryana,Kurukshetra,Shahabad,Summer     ,Green Chilli,Green Chilly
578,ayush,Haryana,Kurukshetra,Shahabad,Rabi       ,Guava,Guava
579,ayushi,Haryana,Kurukshetra,Shahabad,Rabi       ,Karbuja(Musk Melon),Karbhuja
580,azad,Haryana,Kurukshetra,Shahabad,Rabi       ,Kinnow,Kinnow
581,azam,Haryana,Kurukshetra,Shahabad,Rabi       ,Lemon,Other
582,azaruddin,Haryana,Kurukshetra,Shahabad,Rabi       ,Mousambi(Sweet Lime),Mousambi
583,azaz,Haryana,Kurukshetra,Shahabad,Rabi       ,Onion,Onion
584,azhar,Haryana,Kurukshetra,Shahabad,Summer     ,Orange,Orange
585,azim,Haryana,Kurukshetra,Shahabad,Autumn     ,Peas Wet,Peas Wet
586,azmira,Haryana,Kurukshetra,Shahabad,Summer     ,Pomegranate,Pomogranate
587,azruddin,Haryana,Kurukshetra,Shahabad,Summer ,Potato,Potato
588,baam,Haryana,Kurukshetra,Shahabad,Summer ,Pumpkin,Pumpkin
589,babali,Haryana,Kurukshetra,Shahabad,Summer ,Raddish,Raddish
590,babalu,Haryana,Kurukshetra,Shahabad,Rabi       ,Spinach,Spinach
591,baban,Haryana,Kurukshetra,Shahabad,Rabi       ,Tomato,Tomato
592,babar,Haryana,Kurukshetra,Shahabad,Rabi       ,Water Melon,Water Melon
593,babbi,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Apple,Apple
594,babbu,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Banana,Banana - Ripe
595,babby,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Ber(Zizyphus/Borehannu),Ber(Zizyphus)
596,babita,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Bottle gourd,Bottle Gourd
597,babli,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Brinjal,Brinjal
598,babloo,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Cabbage,Cabbage
599,bablu,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Capsicum,Capsicum
600,babram,Haryana,Mahendragarh-Narnaul,Mohindergarh,Summer ,Carrot,Carrot
601,babu,Haryana,Mahendragarh-Narnaul,Mohindergarh,Summer ,Cauliflower,Cauliflower
602,babudden,Haryana,Mahendragarh-Narnaul,Mohindergarh,Summer ,Chikoos(Sapota),Sapota
603,babuddin,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Coriander(Leaves),Coriander
604,babul,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Cucumbar(Kheera),Cucumbar
605,babulal,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Ginger(Green),Green Ginger
606,babupuri,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Grapes,Green
607,baburam,Haryana,Mahendragarh-Narnaul,Mohindergarh,Rabi       ,Green Chilli,Green Chilly
